accidentindicator	address_id	agencyid	fineamt	location	objectid	penalty1	penalty2	row_	streetsegid	ticketissuedate	tickettype	totalpaid	violationcode	violationdesc	xcoord	y	ycoord	filename	﻿x
False		25.0	100.0	SUITLAND PKWY W/B @ STANTON RD SE	2427198			3052206	3557.0	2014-05-04T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401449.3426	38.8533051238	131721.086	Moving_Violations_in_May_2014.csv	-76.9833049061
False	288753.0	25.0	100.0	600 BLK NEW YORK AVE NE E/B	2405835			3628863	14658.0	2015-05-10T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_May_2015.csv	-76.995608706
False		25.0	125.0	DC295 NE .1 MILE SOUTH OF EASTERN A	2425075			1313598	1253.0	2010-09-07T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	405649.1478	38.9110603807	138134.2439	Moving_Violations_in_September_2010.csv	-76.9348677012
False	805065.0	25.0	100.0	2200 BLOCK K ST NW E/B	2145632	100.0		2977364	4361.0	2014-03-14T00:00:00.000Z	Photo	200.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_March_2014.csv	-77.0499797097
False	805065.0	25.0	100.0	2200 BLK K ST NW W/B	2963390	100.0		4219686	4361.0	2015-10-18T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_October_2015.csv	-77.0499797097
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	1980011	100.0		3496629	6993.0	2015-03-13T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_March_2015.csv	-77.018353403
False	807090.0	25.0	50.0	4700 BLK MACARTHUR BLVD NW S/B	932061	50.0		372946	6074.0	2009-06-25T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	392000.5	38.9139016062	138451.67	Moving_Violations_in_June_2009.csv	-77.0922400725
False		25.0	50.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	2654568			801055	14746.0	2010-01-03T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_January_2010.csv	-76.994976553
False	288753.0	25.0	100.0	600 BLK NEW YORK AVENUE NE W/B	230832	100.0		558623	14658.0	2009-09-09T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_September_2009.csv	-76.995608706
False	804735.0	25.0	125.0	5400 BLK 16TH STREET NW S/B	3207417			1634541	4083.0	2011-07-15T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	396844.36	38.9543810691	142941.83	Moving_Violations_in_July_2011.csv	-77.0364088759
False	811511.0	25.0	125.0	4200 BLK SOUTH DAKOTA AVE NE N/B	2579686	125.0		2209009	9879.0	2012-05-28T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401528.63	38.9416450899	141527.54	Moving_Violations_in_May_2012.csv	-76.982369647
False	802253.0	25.0	100.0	2500 BLK N CAPITOL ST NE N/B	3984079			4150053	1870.0	2015-12-19T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399216.2	38.9229173491	139448.49	Moving_Violations_in_December_2015.csv	-77.0090409882
False	288753.0	25.0	125.0	600 BLK NEW YORK AVENUE NE W/B	688358			2099801	14658.0	2012-04-18T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_April_2012.csv	-76.995608706
False		25.0	200.0	3RD ST TUNNEL NW S/B BY 3RD ST (WZ)	3044685			3869971	5435.0	2015-08-08T00:00:00.000Z	Photo	200.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398764.77	38.8920467534	136021.66	Moving_Violations_in_August_2015.csv	-77.0142406682
False		25.0	50.0	DC295 SE .75 MI S/O PA AVE SE SW/B	1953220	50.0		421492	14671.0	2009-07-16T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401602.1284	38.8722637244	133825.6581	Moving_Violations_in_July_2009.csv	-76.9815398114
True	302697.0	1.0	50.0	1100 MAINE AVE SW	2420178			2720808	8260.0	2012-10-18T00:00:00.000Z	Moving	50.0	T008	COLLIDING WITH FIXED OBJECT W/NO DAMAGE OR INJURY	397562.54	38.8814398458	134844.49	Moving_Violations_in_October_2012.csv	-77.0280944883
False	301049.0	25.0	100.0	3400 BLK BENNING ROAD NE W/B	3053909	100.0		63682	6467.0	2009-01-31T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	404151.99	38.8969859353	136570.94	Moving_Violations_in_January_2009.csv	-76.9521393524
False	804735.0	25.0	50.0	5400 BLK 16TH STREET NW S/B	4035762			268570	4083.0	2009-05-08T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	396844.36	38.9543810691	142941.83	Moving_Violations_in_May_2009.csv	-77.0364088759
False		25.0	150.0	DC295 SW .7 MILES S/O EXIT 1 S/B	2458279	150.0		3374236	6993.0	2014-12-19T00:00:00.000Z	Photo	300.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_December_2014.csv	-77.018353403
False		25.0	250.0	DC295 .4 MI S/O BURROUGHS AV NE S/B	832365			2599402	5134.0	2012-09-11T00:00:00.000Z	Photo	250.0	T122	SPEED 26-30 MPH OVER THE SPEED LIMIT	404601.2512	38.8998525447	136889.4048	Moving_Violations_in_September_2012.csv	-76.9469582683
False	805065.0	25.0	150.0	2200 BLOCK K ST NW EB	2092761			3526804	4361.0	2015-03-29T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_March_2015.csv	-77.0499797097
False		25.0	100.0	DC295 SW .3 MILES S/O EXIT 1 N/B	2843194			3983273	14688.0	2015-09-18T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_September_2015.csv	-77.0172487613
True	286348.0	5.0	100.0	1615 NEW YORK AVE NE	3242312	100.0		3490472	11347.0	2015-03-09T00:00:00.000Z	Moving	0.0	T400	UNREGISTERED VEHICLE 30 DAYS OR LESS	401693.61	38.9166626668	138754.31	Moving_Violations_in_March_2015.csv	-76.9804734561
False	805065.0	25.0	100.0	2200 BLOCK K ST NW E/B	3638960			4024015	4361.0	2015-10-02T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_October_2015.csv	-77.0499797097
False	805065.0	25.0	100.0	2200 BLOCK K ST NW EB	2488048	100.0		3418794	4361.0	2015-01-18T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_January_2015.csv	-77.0499797097
False	807266.0	25.0	100.0	800 BLK EASTERN AVENUE NE (E/B)	1224956	100.0		201840	6230.0	2009-04-04T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	407128.67	38.8994757558	136849.45	Moving_Violations_in_April_2009.csv	-76.9178221773
False	905702.0	25.0	150.0	N CAPITOL ST S/B @ H ST NW	48829	150.0		2327712	3950.0	2012-07-08T00:00:00.000Z	Photo	0.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	399213.820477	38.9002156705	136928.417149	Moving_Violations_in_July_2012.csv	-77.0090655419
False	810409.0	25.0	150.0	RHODE ISLAND W/B @ REED NE	682126	150.0		2190135	8921.0	2012-05-22T00:00:00.000Z	Photo	0.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	400532.26	38.9219980584	139346.42	Moving_Violations_in_May_2012.csv	-76.9938643949
False		25.0	50.0	3RD ST TUNNEL NW N/B AT MA AVE EXIT	2521483			861828	6364.0	2010-02-20T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398782.5209	38.895624628	136418.8295	Moving_Violations_in_February_2010.csv	-77.0140367592
False		25.0	125.0	DC295 NE .1 MILE SOUTH OF EASTERN A	2865538			1303099	1253.0	2010-09-01T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	405649.1478	38.9110603807	138134.2439	Moving_Violations_in_September_2010.csv	-76.9348677012
False		25.0	100.0	DC295 SW .3 MILES S/O EXIT 1 N/B	626572			4126226	14688.0	2015-10-11T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_October_2015.csv	-77.0172487613
False	288753.0	25.0	50.0	600 BLK NEW YORK AVENUE NE W/B	1562780	50.0		834134	14658.0	2010-01-24T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_January_2010.csv	-76.995608706
False	811159.0	25.0	125.0	5700 BLK MACARTHUR BLV NW NB	2430876			2135956	9558.0	2012-05-02T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	390467.87	38.9334457127	140622.93	Moving_Violations_in_May_2012.csv	-77.1099421133
	241302.0			1800 M ST NW BLOCK NORTH SIDE	4401078			8884564	7809.0	2014-07-07T00:00:00.000Z			P039	PARK AT EXPIRED METER	396336.0	38.9053393891	137498.0	Moving_Violations_in_July_2014.csv	-77.0422447543
False	288753.0	25.0	125.0	600 BLK NEW YORK AVENUE NE W/B	3321884			1628816	14658.0	2011-07-06T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_July_2011.csv	-76.995608706
False		25.0	50.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	2426789			160564	14746.0	2009-03-16T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_March_2009.csv	-76.994976553
False	256413.0	25.0	125.0	7700 BLK 16TH ST NW N/B	3259660			2763516	13203.0	2012-11-04T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	396815.48	38.9834042588	146163.69	Moving_Violations_in_November_2012.csv	-77.0367570316
False	288753.0	25.0	125.0	600 BLK NEW YORK AVENUE NE W/B	3942847	125.0		1324548	14658.0	2010-09-12T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_September_2010.csv	-76.995608706
False	903210.0	25.0	150.0	GEORGIA AVE S/B AT MISSOURI AVE NW	2314742	150.0		1270599	2731.0	2010-08-17T00:00:00.000Z	Photo	0.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	397572.372636	38.9612668592	143705.959203	Moving_Violations_in_August_2010.csv	-77.0280125069
False	301049.0	25.0	125.0	3400 BLK BENNING ROAD NE W/B	3424257	125.0		2206342	6467.0	2012-05-27T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404151.99	38.8969859353	136570.94	Moving_Violations_in_May_2012.csv	-76.9521393524
False	811375.0	25.0	125.0	1900 BLK INDEPENDENCE AVE SE E/B	2168945			2108678	9749.0	2012-04-21T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	402076.42	38.8876098964	135529.31	Moving_Violations_in_April_2012.csv	-76.9760690644
False	904548.0	2.0	100.0	FOXHALL RD NW @ RESERVOIR RD NW	104978			2773651	4923.0	2012-11-09T00:00:00.000Z	Moving	0.0	T112	DISOBEY TRAFFIC CONTROL DEVICE	392623.949751	38.9124342091	138288.171326	Moving_Violations_in_November_2012.csv	-77.0850496679
False	805065.0	25.0	100.0	2200 BLK K ST NW W/B	1946893			4102582	4361.0	2015-10-27T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_October_2015.csv	-77.0499797097
False	902701.0	3.0	100.0	RHODE ISLAND AVE NW @ 3RD ST NW	2889187			2140986	81.0	2012-05-04T00:00:00.000Z	Moving	100.0	T206	FAIL TO CLEAR INTERSECTION	398634.826141	38.9144853614	138512.54771	Moving_Violations_in_May_2012.csv	-77.0157434716
False		25.0	125.0	3RD ST TUNNEL NW N/B AT MA AVE EXIT	74538			1339381	6364.0	2010-09-19T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398782.5209	38.895624628	136418.8295	Moving_Violations_in_September_2010.csv	-77.0140367592
False		25.0	100.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	2066887			691412	14746.0	2009-11-07T00:00:00.000Z	Photo	100.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_November_2009.csv	-76.994976553
False	806823.0	25.0	150.0	M ST W/B @ WHITEHURST FWY NW	76032			2368339	5856.0	2012-07-24T00:00:00.000Z	Photo	0.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	393908.51	38.9050308928	137465.2499	Moving_Violations_in_July_2012.csv	-77.0702311293
False	800500.0	25.0	50.0	600 BLK FLORIDA AVE NE NW/B	3141866			315917	423.0	2009-05-29T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400197.9	38.9059694823	137567.1	Moving_Violations_in_May_2009.csv	-76.9977206631
False	150671.0	25.0	100.0	3300 BLK E CAPITOL ST NE W/B	1170690			3341482	4592.0	2014-11-23T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403468.69	38.890105241	135806.8	Moving_Violations_in_November_2014.csv	-76.9600200922
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	1834916			4097630	6993.0	2015-10-25T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_October_2015.csv	-77.018353403
False	288753.0	25.0	125.0	600 BLK NEW YORK AVENUE NE W/B	2643844			2336806	14658.0	2012-07-13T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_July_2012.csv	-76.995608706
False		25.0	125.0	DC295 SW .3 MILES S/O EXIT 1 N/B	966221			2520262	14688.0	2012-08-25T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_August_2012.csv	-77.0172487613
	813334.0			0900 EYE ST NW BLOCK NORTH SIDE	5245666			8884882	11469.0	2014-07-01T00:00:00.000Z			P280	EXPIRATION TIME ON METER RECEIPT LAPSED	397965.0	38.9008855351	137003.0	Moving_Violations_in_July_2014.csv	-77.0234624522
False		25.0	150.0	DC295 SW .7 MILES S/O EXIT 1 S/B	3580595			4265465	6993.0	2015-12-02T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_December_2015.csv	-77.018353403
False		25.0	100.0	DC295 NE .1MILE S/O EASTERN AVE S/B	463827			4050887	5134.0	2015-10-11T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	405635.9275	38.911335447	138164.7691	Moving_Violations_in_October_2015.csv	-76.9350198805
False		25.0	150.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	2030476			118674	14746.0	2009-02-25T00:00:00.000Z	Photo	150.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_February_2009.csv	-76.994976553
False		25.0	50.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	1225735			129365	14746.0	2009-02-28T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_February_2009.csv	-76.994976553
False	807208.0	25.0	75.0	NEW YORK W/B @ FLORIDA NE	3522439			97510	6179.0	2009-02-16T00:00:00.000Z	Photo	75.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	399601.6531	38.9089048798	137892.9606	Moving_Violations_in_February_2009.csv	-77.0045950782
False		25.0	100.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	2794935			548432	14746.0	2009-09-05T00:00:00.000Z	Photo	100.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_September_2009.csv	-76.994976553
False	805065.0	25.0	125.0	2200 BLK K ST NW W/B	492507	125.0		2641040	4361.0	2012-09-22T00:00:00.000Z	Photo	250.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_September_2012.csv	-77.0499797097
False		25.0	50.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	2774578			727079	14746.0	2009-11-24T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_November_2009.csv	-76.994976553
False		25.0	50.0	SUITLAND PK .3 MILES PRIOR TO FIRTH	3271194			747396	3557.0	2009-12-03T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400413.4347	38.8612877655	132607.0948	Moving_Violations_in_December_2009.csv	-76.9952387104
False	906275.0	25.0	150.0	NY AVE W/B AT 4TH ST NW	1371799			1620038	5435.0	2011-06-24T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	398596.559997	38.9048865706	137447.010013	Moving_Violations_in_June_2011.csv	-77.0161825226
False		25.0	150.0	DC295 SW .3 MILES S/O EXIT 1 N/B	2650996			1768173	14688.0	2012-01-02T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_January_2012.csv	-77.0172487613
False		25.0	50.0	3RD ST TUNNEL NW N/B AT MA AVE EXIT	3764661	50.0		414626	6364.0	2009-07-12T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398782.5209	38.895624628	136418.8295	Moving_Violations_in_July_2009.csv	-77.0140367592
False		25.0	150.0	DC295 SW .3 MILES S/O EXIT 1 N/B	2842178			2643343	14688.0	2012-09-23T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_September_2012.csv	-77.0172487613
False	903709.0	25.0	100.0	E CAPITOL ST W/B @ SOUTHERN AVE NE	4004661	100.0		3783109	3664.0	2015-07-08T00:00:00.000Z	Photo	200.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	407514.302757	38.8897577145	135771.026811	Moving_Violations_in_July_2015.csv	-76.9133883573
False	811468.0	25.0		9TH ST TUNNEL NW S/B	1248099			2215759	9838.0	2012-05-30T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	397920.14	38.8897567631	135767.63	Moving_Violations_in_May_2012.csv	-77.0239758727
False	903098.0	25.0	150.0	BLADENSBURG RD N/B AT NY AVE NE	588007	150.0		2473952	292.0	2012-08-17T00:00:00.000Z	Photo	0.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	402390.133952	38.917336417	138829.281502	Moving_Violations_in_August_2012.csv	-76.9724416554
False		25.0	50.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	1638213	50.0		447980	14746.0	2009-07-26T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_July_2009.csv	-76.994976553
False	805065.0	25.0	150.0	2200 BLK K ST NW W/B	248706			2720628	4361.0	2012-10-18T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_October_2011.csv	-77.0499797097
False		25.0	125.0	3RD ST TUNNEL NW N/B AT MA AVE EXIT	713714			2001226	6364.0	2012-03-12T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398782.5209	38.895624628	136418.8295	Moving_Violations_in_March_2012.csv	-77.0140367592
False		25.0	50.0	SUITLAND PK .3 MILES PRIOR TO FIRTH	3526380			169291	3557.0	2009-03-20T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400413.4347	38.8612877655	132607.0948	Moving_Violations_in_March_2009.csv	-76.9952387104
False	900719.0	25.0	150.0	14TH ST N/B @ K ST NW	979276			3419134	3438.0	2015-01-18T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	397228.190011	38.9025305482	137185.833341	Moving_Violations_in_January_2015.csv	-77.0319573845
False		25.0	125.0	I395 SW AFTER EXIT 4 E/B	2328670			2370740	4607.0	2012-07-25T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	397034.8	38.878982807	134571.92	Moving_Violations_in_July_2012.csv	-77.034175619
False		25.0	100.0	3RD ST TUNNEL NW N/B AT MA AVE EXIT	405149			2964113	6364.0	2014-03-02T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398782.5209	38.895624628	136418.8295	Moving_Violations_in_March_2014.csv	-77.0140367592
False	806803.0	25.0	125.0	3300 BLK MINNESOTA AVE SE (NE/B)	1928092			1213280	5837.0	2010-07-28T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403611.95	38.8824134884	134953.02	Moving_Violations_in_July_2010.csv	-76.9583732795
	809129.0			200 BLOCK D ST SE SOUTH SIDE	4556426			1396966	7815.0	2014-07-01T00:00:00.000Z			P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	399592.0	38.8850690963	135247.0	Moving_Violations_in_July_2014.csv	-77.004704802
False	810124.0	25.0	125.0	2300 BLK OF PORTER ST NW E/B	2689613	125.0		1990467	8663.0	2012-03-09T00:00:00.000Z	Photo	250.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395519.77	38.9338937142	140668.19	Moving_Violations_in_March_2012.csv	-77.0516758063
False	287175.0	25.0	50.0	2700 BLK NEW YORK AVE NE (W/B)	320913			268612		2009-05-08T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	402549.67	38.9179846451	138901.29	Moving_Violations_in_May_2009.csv	-76.9706017784
False	807266.0	25.0	150.0	800 BLK EASTERN AVENUE NE (E/B)	317144			150312	6230.0	2009-03-12T00:00:00.000Z	Photo	150.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	407128.67	38.8994757558	136849.45	Moving_Violations_in_March_2009.csv	-76.9178221773
False	146162.0	25.0	125.0	100 BLK MICHIGAN AVENUE NE E/B	1265585	125.0		2725680	2623.0	2012-10-20T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399463.27	38.9274435844	139950.92	Moving_Violations_in_October_2011.csv	-77.0061921948
False	74591.0	25.0	125.0	1100 BLK BLADENSBURG RD NE NE/B	3851872			2033797	1489.0	2012-03-24T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401644.78	38.9041776464	137368.36	Moving_Violations_in_March_2012.csv	-76.9810398283
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	3638131	100.0		4279351	6993.0	2015-10-17T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_October_2015.csv	-77.018353403
True	226088.0	1.0	25.0	601 PENNSYLVANIA AVE NW	3061828			330925	10022.0	2009-06-05T00:00:00.000Z	Moving	25.0	T018	BACK UP WITHOUT CAUTION	398221.46	38.8933069038	136161.65	Moving_Violations_in_June_2009.csv	-77.020503716
False	288753.0	25.0	100.0	600 BLK NEW YORK AVENUE NE W/B	2232009			274219	14658.0	2009-05-10T00:00:00.000Z	Photo	100.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_May_2009.csv	-76.995608706
False		25.0	100.0	DC295 SW .3 MILES S/O EXIT 1 N/B	131440	100.0		3494284	14688.0	2015-03-12T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_March_2015.csv	-77.0172487613
False		25.0	150.0	DC295 SW .7 MILES S/O EXIT 1 S/B	2229296	150.0		2724875	6993.0	2012-10-20T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_October_2011.csv	-77.018353403
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	1486641	100.0		3407458	6993.0	2015-01-12T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_January_2015.csv	-77.018353403
False	805065.0	25.0		2200 BLK K ST NW W/B	3788897			2564352	4361.0	2012-09-03T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_September_2012.csv	-77.0499797097
